added_at,track_name,artists,album,track_id,spotify_url
2019-08-19T14:08:12Z,High (feat. Elton John),"Young Thug, Elton John",On the Run,7iMDaY1LnASwCk2uUpMtii,https://open.spotify.com/track/7iMDaY1LnASwCk2uUpMtii
2019-08-19T14:07:51Z,Feel It,Young Thug,Beautiful Thugger Girls,2BAmF6QyK5IYEOp1TFmt0u,https://open.spotify.com/track/2BAmF6QyK5IYEOp1TFmt0u
2019-08-19T14:07:38Z,Relationship (feat. Future),"Young Thug, Future",Beautiful Thugger Girls,25oOaleife6E2MIKmFkPvg,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
2019-08-19T13:35:47Z,Who,"Future, Young Thug",Project E.T.,0t756OdnRaa3VHdrbNU19x,https://open.spotify.com/track/0t756OdnRaa3VHdrbNU19x
2019-08-19T13:35:44Z,Party Pack,"Future, Rae Sremmurd",Project E.T.,1G5XJTpRp9vckSIKlOf9ba,https://open.spotify.com/track/1G5XJTpRp9vckSIKlOf9ba
2019-08-19T13:35:05Z,100it Racks,"Future, 2 Chainz, Drake",Project E.T.,1XWcdNQvGrX32fH09CwuWI,https://open.spotify.com/track/1XWcdNQvGrX32fH09CwuWI
2019-08-19T13:31:04Z,Gwan Big up Urself,Roy Woods,Waking at Dawn,2A1RPZzGu3qxFL6PiFtyPw,https://open.spotify.com/track/2A1RPZzGu3qxFL6PiFtyPw
2019-08-19T13:30:51Z,Instinct (feat. MadeinTYO),"Roy Woods, MadeinTYO",Nocturnal,49VzL5oBsUICN7U34T98b9,https://open.spotify.com/track/49VzL5oBsUICN7U34T98b9
2019-08-19T13:30:49Z,Get You Good,Roy Woods,Exis,2yTTfOaptQVJiocgjoQFfi,https://open.spotify.com/track/2yTTfOaptQVJiocgjoQFfi
2019-08-19T13:30:32Z,Drama (feat. Drake),"Roy Woods, Drake",Exis,0PXp9QxBfSKGGpWUNaws2X,https://open.spotify.com/track/0PXp9QxBfSKGGpWUNaws2X
2019-08-19T13:30:10Z,Skateboard P (feat. Big Sean),"MadeinTYO, Big Sean",Skateboard P (feat. Big Sean),07pJdL0L9XDGW0HBj0rIS2,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2
2019-08-19T13:30:09Z,Uber Everywhere,MadeinTYO,Uber Everywhere,7zBPzAjKAqQpcv8F8GCq5s,https://open.spotify.com/track/7zBPzAjKAqQpcv8F8GCq5s
2019-08-19T13:30:06Z,Ned Flanders (feat. A$AP Ferg),"MadeinTYO, A$AP Ferg","Sincerely, Tokyo",2EUNZfjPToKZIahK0WMLKd,https://open.spotify.com/track/2EUNZfjPToKZIahK0WMLKd
2019-08-19T13:23:22Z,Chanel (Go Get It) [feat. Gunna & Lil Baby],"Young Thug, Young Stoner Life, Gunna, Lil Baby",Slime Language,0kCBorRrKZkSztd9m0QI3r,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
2019-08-19T13:23:19Z,It's A Slime (feat. Lil Uzi Vert),"Young Thug, Young Stoner Life, Lil Uzi Vert",Slime Language,3HxYOwZZHZn5mC1drqPQqR,https://open.spotify.com/track/3HxYOwZZHZn5mC1drqPQqR
2019-08-19T02:23:26Z,What's the Move (feat. Lil Uzi Vert),"Young Thug, Lil Uzi Vert",So Much Fun,3pTScODwk9tggZzmuH6xDY,https://open.spotify.com/track/3pTScODwk9tggZzmuH6xDY
2019-08-18T22:58:11Z,X (feat. Future),"21 Savage, Metro Boomin, Future",Savage Mode,6fwdbPMwP1zVStm8FybmkO,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
2019-08-18T22:58:08Z,Bank Account,21 Savage,Issa Album,2fQrGHiQOvpL9UgPvtYy6G,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
2019-08-17T19:27:27Z,Nowadays (feat. Landon Cube),"Lil Skies, Landon Cube",Life of a Dark Rose,2u7mxWSeoqTXndK5e08jMp,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
2019-08-17T19:27:25Z,Lust,Lil Skies,Life of a Dark Rose,7oJrVhiTPZGBXWPwhxjy9S,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
2019-08-17T19:07:48Z,Hide (feat. Seezyn),"Juice WRLD, Seezyn",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),6rz0dTA0PdhXImFV5EjM0w,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
2019-08-17T19:07:34Z,1400 / 999 Freestyle,"Trippie Redd, Juice WRLD",A Love Letter To You 3,75lcPkAkUsKWHGBlGM476R,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
2019-08-17T19:07:21Z,Robbery,Juice WRLD,Death Race For Love,6Hj9jySrnFppAI0sEMCZpJ,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
2019-08-17T19:07:20Z,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,285pBltuF7vW8TeWk8hdRR,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
2019-08-17T15:28:36Z,Hope,XXXTENTACION,?,2ZRo7axmMPeSVUvDbGkJah,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
2019-08-17T15:28:33Z,SMASH! - feat. PnB Rock,"XXXTENTACION, PnB Rock",?,6rAGFgcGtlIdYxlhDizXNo,https://open.spotify.com/track/6rAGFgcGtlIdYxlhDizXNo
2019-08-17T15:28:29Z,infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$",?,7J2gyNghNTzl4EsLhXp01Q,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q
2019-08-17T15:28:28Z,going down!,XXXTENTACION,?,7CkbRn6S0itJqcqn88AtSV,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
2019-08-17T15:28:17Z,Fuck Love,"XXXTENTACION, Trippie Redd",17,7AQim7LbvFVZJE3O8TYgf2,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
2019-08-17T15:28:16Z,Jocelyn Flores,XXXTENTACION,17,7m9OqQk4RVRkw9JJdeAw96,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
2019-08-17T15:28:12Z,SAD!,XXXTENTACION,?,3ee8Jmje8o58CHK66QrVC2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2019-08-17T04:14:04Z,Time,Rexx Life Raj,Time,7zhLeMZuilDQAuTKi4ukkQ,https://open.spotify.com/track/7zhLeMZuilDQAuTKi4ukkQ
2019-08-16T04:28:52Z,Circle Of Bosses (feat. Quavo),"Young Thug, Quavo",So Much Fun,5UmRDaMPkV6g2HVMWoKx8u,https://open.spotify.com/track/5UmRDaMPkV6g2HVMWoKx8u
2019-08-14T19:56:47Z,Down Girl,Roy Woods,Waking at Dawn,4PZ4xyWBCCJqAeWI8uSLca,https://open.spotify.com/track/4PZ4xyWBCCJqAeWI8uSLca
2019-08-14T19:56:23Z,How I Feel,Roy Woods,Waking at Dawn,07Qonra5xGHyjndj0gtOHy,https://open.spotify.com/track/07Qonra5xGHyjndj0gtOHy
2019-08-13T22:20:02Z,KeeP IN tOUcH (feat. Bryson Tiller),"Tory Lanez, Bryson Tiller",LoVE me NOw (ReLoAdeD),0VM5acl9Q1cPTZH9BvKI2U,https://open.spotify.com/track/0VM5acl9Q1cPTZH9BvKI2U
2019-08-13T19:56:39Z,I Sip,Tory Lanez,I Sip,5A8EYS9Z4hz4EmtU8W8kI3,https://open.spotify.com/track/5A8EYS9Z4hz4EmtU8W8kI3
2019-08-13T19:55:10Z,FeRRis WhEEL (feat. Trippie Redd),"Tory Lanez, Trippie Redd",LoVE me NOw (ReLoAdeD),0Z1nbG2KOuRKntstSAkSox,https://open.spotify.com/track/0Z1nbG2KOuRKntstSAkSox
2019-08-13T14:10:16Z,Zodi (feat. Mr Eazi),"Jidenna, Mr Eazi",Zodi (feat. Mr Eazi),2s2arJw9uQkl9P8ZWwkGmr,https://open.spotify.com/track/2s2arJw9uQkl9P8ZWwkGmr
2019-08-12T13:00:25Z,Trip,Ella Mai,Ella Mai,6CTWathupIiDs7U4InHnDA,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
2019-08-12T13:00:18Z,Needed Me,Rihanna,ANTI,3kfxarilcBr81mb2hmZLeh,https://open.spotify.com/track/3kfxarilcBr81mb2hmZLeh
2019-08-12T13:00:16Z,Too Good,"Drake, Rihanna",Views,0BHNx4kXZBpSjtgc4WNaDz,https://open.spotify.com/track/0BHNx4kXZBpSjtgc4WNaDz
2019-08-12T13:00:07Z,Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos",Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
2019-08-12T13:00:05Z,Pink + White,Frank Ocean,Blonde,3xKsf9qdS1CyvXSMEid6g8,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8
2019-08-12T12:59:55Z,Controlla,Drake,Views,6F609ICg9Spjrw1epsAnpa,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
2019-08-12T12:59:45Z,Love Galore (feat. Travis Scott),"SZA, Travis Scott",Ctrl,0q75NwOoFiARAVp4EXU4Bs,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
2019-08-12T12:59:43Z,Exchange,Bryson Tiller,T R A P S O U L,43PuMrRfbyyuz4QpZ3oAwN,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
2019-08-12T11:36:51Z,The Ways (with Swae Lee),"Khalid, Swae Lee",Black Panther The Album Music From And Inspired By,5jyyPsIGM2yqkZN9R3TmvN,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
2019-08-12T02:18:21Z,Play with Me,Rendezvous At Two,Play with Me,4N6MG4gb91V8etOIqIuqKc,https://open.spotify.com/track/4N6MG4gb91V8etOIqIuqKc
2019-08-11T19:44:33Z,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),"Dreamville, Ari Lennox, Omen, Ty Dolla $ign, Dreezy",Revenge Of The Dreamers III,4nw0S8MtvcLSpXCS9M8ciL,https://open.spotify.com/track/4nw0S8MtvcLSpXCS9M8ciL
2019-08-11T15:26:54Z,RNP (feat. Anderson .Paak),"Cordae, Anderson .Paak",The Lost Boy,5lw8Mgb4LyhriPIC86gV6e,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
2019-08-11T15:14:20Z,CYANIDE,Daniel Caesar,CASE STUDY 01,3uouaAVXpQR3X8RYkJyitQ,https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ
2019-08-11T15:13:55Z,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",Freudian,1RMJOxR6GRPsBHL8qeC2ux,https://open.spotify.com/track/1RMJOxR6GRPsBHL8qeC2ux
2019-08-11T15:13:48Z,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",Freudian,7zFXmv6vqI4qOt4yGf3jYZ,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
2019-08-11T14:33:23Z,Chanel,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
2019-08-11T13:39:59Z,Handsome,"Chance the Rapper, Megan Thee Stallion",The Big Day,1xsP6AITcWNigBYBYVnVZw,https://open.spotify.com/track/1xsP6AITcWNigBYBYVnVZw
2019-08-11T13:38:44Z,Out Tha Mud,Roddy Ricch,Out Tha Mud,7jI9cnrZof9mRNpIsA7QQN,https://open.spotify.com/track/7jI9cnrZof9mRNpIsA7QQN
2019-08-11T13:38:36Z,Every Season,Roddy Ricch,Feed Tha Streets II,1ttPzkTSpQUFcEGx8bjerL,https://open.spotify.com/track/1ttPzkTSpQUFcEGx8bjerL
2019-08-11T13:38:32Z,Die Young,Roddy Ricch,Feed Tha Streets II,3wLtYwtqvKK2ewelSVPeDK,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK
2019-08-11T13:38:25Z,Project Dreams,"Marshmello, Roddy Ricch",Project Dreams,6GSkLS2y4ZnnZsuRAj975K,https://open.spotify.com/track/6GSkLS2y4ZnnZsuRAj975K
2019-08-11T13:29:50Z,Outta Sight Outta Mind,Gunna,Drip Season,1iKb3Z8NtkTf9auS0lzKbh,https://open.spotify.com/track/1iKb3Z8NtkTf9auS0lzKbh
2019-08-11T13:29:43Z,Drip or Drown,Gunna,Drip or Drown,6ZthdsKjWtiCxnxbhs74vF,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF
2019-08-11T13:29:33Z,At the Hotel (feat. Lil Uzi Vert & Young Jordan),"Gunna, Lil Uzi Vert, Young Jordan",Drip Season 3 (Deluxe),5RIVAc0J3PAsw4aqkzO7TM,https://open.spotify.com/track/5RIVAc0J3PAsw4aqkzO7TM
2019-08-11T13:29:24Z,Oh Okay (feat. Young Thug & Lil Baby),"Gunna, Lil Baby, Young Thug",Drip Season 3 (Deluxe),38844QuZDlnt44uHPrSA3S,https://open.spotify.com/track/38844QuZDlnt44uHPrSA3S
2019-08-11T13:29:17Z,Top Off,Gunna,Drip Season 3 (Deluxe),0HCnj7pfrvshnocOJUFeit,https://open.spotify.com/track/0HCnj7pfrvshnocOJUFeit
2019-08-11T13:29:08Z,Close Friends (Lil Baby & Gunna),Lil Baby,Drip Harder,5nzhL67GpF9szXWg5y509A,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
2019-08-11T13:28:47Z,One Call,Gunna,Drip or Drown 2,3pq5dd3Hwg2uJ3d63v9YRx,https://open.spotify.com/track/3pq5dd3Hwg2uJ3d63v9YRx
2019-08-11T13:28:33Z,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,78QR3Wp35dqAhFEc2qAGjE,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
2019-08-11T13:28:25Z,100 Or Better (feat. NLE Choppa),"Stunna 4 Vegas, NLE Choppa",BIG 4x,2HTPYkoxEvr8g2EHt4BZe3,https://open.spotify.com/track/2HTPYkoxEvr8g2EHt4BZe3
2019-08-11T05:23:38Z,"Psycho, Pt. 2",Russ,"Psycho, Pt. 2",26OhjtaTamFocE08t83ml6,https://open.spotify.com/track/26OhjtaTamFocE08t83ml6
2019-08-11T05:23:34Z,Missin You Crazy,Russ,ZOO,4ve2uzqdwnHr20G5YgMMqr,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
2019-08-11T05:23:18Z,Pull The Trigger,Russ,There's Really A Wolf,57evRskKe47TvzG96SLLTM,https://open.spotify.com/track/57evRskKe47TvzG96SLLTM
2019-08-11T05:23:17Z,MVP,Russ,There's Really A Wolf,6euh6chaRsi3Ywb1gA9LlO,https://open.spotify.com/track/6euh6chaRsi3Ywb1gA9LlO
2019-08-11T05:23:11Z,Losin Control,Russ,There's Really A Wolf,4cxMGhkinTocPSVVKWIw0d,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
2019-08-11T05:23:08Z,What They Want,Russ,There's Really A Wolf,3pndPhlQWjuSoXhcIIdBjv,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
2019-08-11T05:22:58Z,Ride Slow,Russ,There's Really A Wolf,6HK4YGOpZr1ost68QP3ul0,https://open.spotify.com/track/6HK4YGOpZr1ost68QP3ul0
2019-08-11T05:22:37Z,Losin Control,Russ,Losin Control,1jkIErXa3YNUX5QIyO6GGR,https://open.spotify.com/track/1jkIErXa3YNUX5QIyO6GGR
2019-08-11T05:22:23Z,Cherry Hill,Russ,Cherry Hill,7eZOvhHWlB3AcrOuZfTTOA,https://open.spotify.com/track/7eZOvhHWlB3AcrOuZfTTOA
2019-08-11T05:22:14Z,Alone,Russ,Alone,3p0Y1C5jhaqyKW7d9oskXA,https://open.spotify.com/track/3p0Y1C5jhaqyKW7d9oskXA
2019-08-11T05:21:21Z,Ain't Nobody Takin My Baby,Russ,Ain't Nobody Takin My Baby,6VnqGxiMNexOe0kRmIsBw4,https://open.spotify.com/track/6VnqGxiMNexOe0kRmIsBw4
2019-08-10T21:44:48Z,Shot Clock,Ella Mai,Ella Mai,2GlATHCDbLW7xq5BE0Bz5g,https://open.spotify.com/track/2GlATHCDbLW7xq5BE0Bz5g
2019-08-10T21:44:41Z,Gut Feeling (feat. H.E.R.),"Ella Mai, H.E.R.",Ella Mai,1dxy88oPzmIN9QAyCNfXmW,https://open.spotify.com/track/1dxy88oPzmIN9QAyCNfXmW
2019-08-10T14:19:09Z,Soul Searching,Bazzi,Soul Searching,6Zk5sNLpRnZRbDjOBgkyiD,https://open.spotify.com/track/6Zk5sNLpRnZRbDjOBgkyiD
2019-08-10T13:34:49Z,I.F.L.Y.,Bazzi,Soul Searching,4a6q8CR2hzLk2plDkSxkfD,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
2019-08-10T13:34:06Z,F.N,Lil Tjay,F.N,0UPBidRYcgJ2mjZlk08V8x,https://open.spotify.com/track/0UPBidRYcgJ2mjZlk08V8x
2019-08-10T13:24:11Z,Love Me,Lil Tecca,Love Me,7Aem1fAapTdGcHwAYyQYU4,https://open.spotify.com/track/7Aem1fAapTdGcHwAYyQYU4
2019-08-10T13:23:41Z,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2Fxmhks0bxGSBdJ92vM42m,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2019-08-09T23:27:56Z,Pray,Sam Smith,Pray,0D8ZpOXVjapLXrjz5VfZSD,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
2019-08-09T15:25:24Z,Shea Butter Baby (with J. Cole),"Ari Lennox, J. Cole",Creed II: The Album,1CVAENDG5VY05pEHh0ViXL,https://open.spotify.com/track/1CVAENDG5VY05pEHh0ViXL
2019-08-09T15:19:21Z,Promises (with Sam Smith),"Calvin Harris, Sam Smith, Jessie Reyez",Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2019-08-09T15:19:16Z,Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),3VlbOrM6nYPprVvzBZllE5,https://open.spotify.com/track/3VlbOrM6nYPprVvzBZllE5
2019-08-09T15:19:14Z,Stay With Me,Sam Smith,In The Lonely Hour,5Nm9ERjJZ5oyfXZTECKmRt,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt
2019-08-09T15:19:08Z,Dancing With A Stranger (with Normani),"Sam Smith, Normani",Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
2019-08-09T03:46:21Z,Going Bad (feat. Drake),"Meek Mill, Drake",Championships,2IRZnDFmlqMuOrYOLnZZyc,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
2019-08-09T02:54:16Z,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",Die A Legend,6uFn47ACjqYkc0jADwEdj1,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
2019-08-09T01:10:54Z,Feeling Whitney,Post Malone,Stoney (Deluxe),35r28RDot7nPE7y9K9H7l0,https://open.spotify.com/track/35r28RDot7nPE7y9K9H7l0
2019-08-09T01:10:34Z,Money Made Me Do It,"Post Malone, 2 Chainz",Stoney (Deluxe),1ysAvOdJgUjc6CqOQxepaz,https://open.spotify.com/track/1ysAvOdJgUjc6CqOQxepaz
2019-08-09T01:10:21Z,Up There,Post Malone,Stoney (Deluxe),2rKmNEYrQxaOPZrOWKZpOc,https://open.spotify.com/track/2rKmNEYrQxaOPZrOWKZpOc
2019-08-09T01:10:19Z,Congratulations,"Post Malone, Quavo",Stoney (Deluxe),3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2019-08-09T01:10:18Z,Too Young,Post Malone,Stoney (Deluxe),4SYUUlkScpNR1QvPscXf8t,https://open.spotify.com/track/4SYUUlkScpNR1QvPscXf8t
2019-08-09T01:10:16Z,Go Flex,Post Malone,Stoney (Deluxe),5yuShbu70mtHXY0yLzCQLQ,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
2019-08-09T01:10:15Z,I Fall Apart,Post Malone,Stoney (Deluxe),75ZvA4QfFiZvzhj2xkaWAh,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2019-08-09T01:10:14Z,White Iverson,Post Malone,Stoney (Deluxe),6eT7xZZlB2mwyzJ2sUKG6w,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
2019-08-09T01:10:10Z,No Option,Post Malone,Stoney (Deluxe),6M0IsaUX4GNyto4niSegfI,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
2019-08-09T01:10:07Z,Big Lie,Post Malone,Stoney (Deluxe),02opp1cycqiFNDpLd2o1J3,https://open.spotify.com/track/02opp1cycqiFNDpLd2o1J3
2019-08-09T01:10:05Z,Deja Vu,"Post Malone, Justin Bieber",Stoney (Deluxe),0H8XeaJunhvpBdBFIYi6Sh,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh
2019-08-09T01:09:58Z,Sugar Wraith,Post Malone,beerbongs & bentleys,0MrRAUcB8AZiB9ue2VOBYe,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
2019-08-09T01:09:57Z,Candy Paint,Post Malone,beerbongs & bentleys,32lItqlMi4LBhb4k0BaSaC,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
2019-08-09T01:09:40Z,Blame It On Me,Post Malone,beerbongs & bentleys,1ZemPoaj7LBj1RAQrb89EC,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
2019-08-09T01:09:35Z,Zack And Codeine,Post Malone,beerbongs & bentleys,5lZZmityu9TAjNvSY6GLhR,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
2019-08-09T01:09:32Z,Spoil My Night (feat. Swae Lee),"Post Malone, Swae Lee",beerbongs & bentleys,5VuxWXbt7XENQCtE9TzpTv,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
2019-08-09T01:09:26Z,Better Now,Post Malone,beerbongs & bentleys,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2019-08-09T01:09:20Z,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,0e7ipj03S05BNilyu5bRzt,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2019-08-09T01:09:15Z,Wow.,Post Malone,Wow.,6MWtB6iiXyIwun0YzU6DFP,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
2019-08-09T01:07:28Z,"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)","A$AP Mob, A$AP Twelvyy, A$AP ANT, A$AP NAST, A$AP Ferg, Playboi Carti",Cozy Tapes Vol. 2: Too Cozy,0WQcnrsEqrY2e5nexGe3HX,https://open.spotify.com/track/0WQcnrsEqrY2e5nexGe3HX
2019-08-09T01:07:23Z,"Perry Aye (feat. A$AP Rocky, A$AP Nast, Playboi Carti & Jaden Smith)","A$AP Mob, A$AP Rocky, A$AP NAST, Playboi Carti, Jaden",Cozy Tapes Vol. 2: Too Cozy,0PDwNx6GrHc5sRVy6Hc7GP,https://open.spotify.com/track/0PDwNx6GrHc5sRVy6Hc7GP
2019-08-09T01:05:47Z,Who Run It (Remix) [Feat. Lil Uzi Vert],"G Herbo, Lil Uzi Vert, Southside",Who Run It (Remix),36fmvm49vZC9VM5X2DQJVe,https://open.spotify.com/track/36fmvm49vZC9VM5X2DQJVe
2019-08-09T01:03:32Z,Pull Up (feat. Lil Uzi Vert),"Wiz Khalifa, Lil Uzi Vert",Pull Up (feat. Lil Uzi Vert),6LTsvaebP6V9tJFvZxqi5M,https://open.spotify.com/track/6LTsvaebP6V9tJFvZxqi5M
2019-08-09T01:02:29Z,Reason (& Metro Boomin),"Big Sean, Metro Boomin, Swae Lee",Double Or Nothing (& Metro Boomin),4GvhvCrqxhpyMBUzwdDC0T,https://open.spotify.com/track/4GvhvCrqxhpyMBUzwdDC0T
2019-08-09T01:02:10Z,Sacrifices,"Big Sean, Migos",I Decided.,1r0faljjM2b876iNoaDUh5,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5
2019-08-09T01:02:07Z,Halfway Off The Balcony,Big Sean,I Decided.,4atJ40xfasjdM9ZF3p07BV,https://open.spotify.com/track/4atJ40xfasjdM9ZF3p07BV
2019-08-09T01:02:00Z,Jump Out The Window,Big Sean,I Decided.,1jQsKN68yE94tMYml0wHMd,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd
2019-08-09T01:01:48Z,Living Single,"Big Sean, Chance the Rapper, Jeremih",Living Single,36xxq7VDZZsGwARsn6Clo7,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7
2019-08-09T01:01:39Z,Wala Cam,"Chance the Rapper, Supa Bwe, Forever Band",Wala Cam,2cEnYJKLSZPH7MFSk6C05c,https://open.spotify.com/track/2cEnYJKLSZPH7MFSk6C05c
2019-08-09T01:01:35Z,Work Out,Chance the Rapper,Work Out,3PdgIdRXJjgxfOr7slldel,https://open.spotify.com/track/3PdgIdRXJjgxfOr7slldel
2019-08-09T01:01:08Z,Everything Remix,"G Herbo, Lil Uzi Vert, Chance the Rapper",Humble Beast Deluxe,6aZ9x2eBrTlfJrKY97j3bp,https://open.spotify.com/track/6aZ9x2eBrTlfJrKY97j3bp
2019-08-09T01:00:59Z,LOGOUT,Saba,CARE FOR ME,0Q8A7MPsoFg72xcVFBsS8Q,https://open.spotify.com/track/0Q8A7MPsoFg72xcVFBsS8Q
2019-08-09T01:00:51Z,Best Life (feat. Chance The Rapper),"Cardi B, Chance the Rapper",Invasion of Privacy,00B7TZ0Xawar6NZ00JFomN,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN
2019-08-09T01:00:36Z,What's The Hook,"Reeseynem, Chance the Rapper",What's the Hook,5jTxUFNw2FjtX0oIVRaM6z,https://open.spotify.com/track/5jTxUFNw2FjtX0oIVRaM6z
2019-08-09T01:00:25Z,"I'm Not Crazy, Life Is (feat. Chance The Rapper, Kodak Black)","2 Chainz, Chance the Rapper, Kodak Black",Rap Or Go To The League,3hYKgk38xGR6pGjgTkFN99,https://open.spotify.com/track/3hYKgk38xGR6pGjgTkFN99
2019-08-09T00:59:44Z,Bad Idea (feat. Chance the Rapper),"Cordae, Chance the Rapper",The Lost Boy,5yK37zazHUe3WxEvymZs20,https://open.spotify.com/track/5yK37zazHUe3WxEvymZs20
2019-08-09T00:59:41Z,Broke As Fuck,Cordae,The Lost Boy,1faIb3PPSzEifCHUOJ691R,https://open.spotify.com/track/1faIb3PPSzEifCHUOJ691R
2019-08-09T00:59:02Z,Chain Smoker,Chance the Rapper,Acid Rap,4Jh8aypoHtCqv5GPzZxPsz,https://open.spotify.com/track/4Jh8aypoHtCqv5GPzZxPsz
2019-08-09T00:58:59Z,Acid Rain,Chance the Rapper,Acid Rap,0yLsJKNJHmSnmSGl3ZodYn,https://open.spotify.com/track/0yLsJKNJHmSnmSGl3ZodYn
2019-08-09T00:58:57Z,NaNa,"Chance the Rapper, Action Bronson",Acid Rap,5l08slmvFRUseHpq85neke,https://open.spotify.com/track/5l08slmvFRUseHpq85neke
